Dewpoint,HourlyPrecipIn,Humidity,Pressure,SolarRadiationWatts/m^2,Temperature,deviceTime_unix,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
14.61111111111111,0.0,51.0,1004.0602764500001,741.46,25.388888888888893,1528915490,146.0,0.0,0.0,0.0
14.722222222222223,0.0,51.0,1004.0602764500001,747.98,25.61111111111111,1528915794,150.0,0.0,0.0,0.0
14.61111111111111,0.0,50.0,1004.0602764500001,755.81,25.777777777777782,1528916098,139.0,0.0,0.0,0.0
14.888888888888888,0.0,51.0,1004.0602764500001,758.01,25.777777777777782,1528916386,132.0,0.0,0.0,0.0
14.500000000000002,0.0,49.0,1004.0602764500001,766.01,26.0,1528916691,130.0,0.0,0.0,0.0
15.388888888888891,0.0,52.0,1004.0602764500001,767.38,26.0,1528916995,174.0,0.0,0.0,0.0
15.111111111111112,0.0,51.0,1004.0602764500001,771.49,26.0,1528917299,215.0,0.0,0.0,0.0
14.500000000000002,0.0,49.0,1004.0602764500001,791.79,26.0,1528917587,187.0,2.5,2.5,0.0
14.61111111111111,0.0,50.0,1004.0602764500001,791.57,25.777777777777782,1528917891,140.0,0.0,0.0,0.0
14.38888888888889,0.0,49.0,1004.0602764500001,800.05,25.888888888888886,1528918195,208.0,0.0,0.0,0.0
13.499999999999998,0.0,46.0,1004.0602764500001,807.19,26.0,1528918483,112.0,0.0,0.0,0.0
14.000000000000002,0.0,47.0,1004.3989139800001,816.58,26.222222222222225,1528918787,329.0,0.0,0.0,0.0
14.38888888888889,0.0,48.0,1004.0602764500001,815.94,26.27777777777778,1528919091,25.0,0.0,0.0,0.0
14.61111111111111,0.0,48.0,1004.0602764500001,821.41,26.500000000000004,1528919395,200.0,4.9,2.2,0.0
15.0,0.0,49.0,1004.0602764500001,824.98,26.611111111111114,1528919699,328.0,0.0,0.0,0.0
14.500000000000002,0.0,47.0,1004.0602764500001,829.6,26.72222222222222,1528919987,112.0,0.0,0.0,0.0
14.27777777777778,0.0,46.0,1004.0602764500001,836.42,26.888888888888893,1528920291,127.0,0.0,0.0,0.0
14.222222222222223,0.0,45.0,1004.0602764500001,843.77,27.11111111111111,1528920595,302.0,0.0,0.0,0.0
14.500000000000002,0.0,45.0,1004.0602764500001,850.48,27.38888888888889,1528920899,23.0,0.0,0.0,0.0
14.27777777777778,0.0,44.0,1004.0602764500001,849.54,27.611111111111114,1528921187,174.0,4.9,3.1,0.0
15.222222222222221,0.0,46.0,1004.0602764500001,848.81,27.77777777777778,1528921491,101.0,0.0,0.0,0.0
14.27777777777778,0.0,43.0,1003.7216389200001,854.31,28.000000000000004,1528921795,196.0,0.0,0.0,0.0
15.111111111111112,0.0,45.0,1003.7216389200001,859.41,28.11111111111111,1528922099,159.0,0.0,0.0,0.0
14.61111111111111,0.0,44.0,1003.7216389200001,858.23,28.000000000000004,1528922387,90.0,0.0,0.0,0.0
14.888888888888888,0.0,45.0,1003.7216389200001,860.0,27.888888888888893,1528922691,165.0,0.0,0.0,0.0
14.61111111111111,0.0,44.0,1003.7216389200001,864.03,27.888888888888893,1528922995,67.0,0.0,0.0,0.0
13.88888888888889,0.0,42.0,1004.0602764500001,867.81,28.000000000000004,1528923299,135.0,0.0,0.0,0.0
13.611111111111112,0.0,41.0,1003.7216389200001,872.03,28.11111111111111,1528923587,129.0,0.0,0.0,0.0
14.222222222222223,0.0,42.0,1003.7216389200001,878.71,28.277777777777782,1528923891,58.0,0.0,0.0,0.0
13.88888888888889,0.0,41.0,1003.7216389200001,877.79,28.388888888888886,1528924195,192.0,0.0,0.0,0.0
14.500000000000002,0.0,42.0,1003.7216389200001,883.86,28.61111111111111,1528924499,125.0,0.0,0.0,0.0
